0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:38:35 +0900] "GET /image/%ED%91%B8%ED%84%B0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:38:35 +0900] "GET /reservation/img/bg-img/16.jpg HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:38:36 +0900] "GET /login/login.jsp HTTP/1.1" 200 11506
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:38:36 +0900] "GET /join/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:38:36 +0900] "GET /login/img/bg-img/16.jpg HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:45:34 +0900] "GET /join/join.jsp HTTP/1.1" 200 11757
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /room/room_all.jsp HTTP/1.1" 200 8484
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /js/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /js/default-assets/active.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /js/roberto.bundle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:38 +0900] "GET /room/img/bg-img/18.jpg HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:40 +0900] "GET /room/room1.jsp HTTP/1.1" 200 21319
0:0:0:0:0:0:0:1 - - [04/Nov/2022:18:55:40 +0900] "GET /room/img/bg-img/16.jpg HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/reservation.jsp HTTP/1.1" 200 22769
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/img/core-img/p2.png HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/img/core-img/p1.png HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/img/bg-img/16.jpg HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/img/core-img/p3.png HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/img/core-img/p4.png HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [04/Nov/2022:19:09:21 +0900] "GET /reservation/img/core-img/p5.png HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /room/room_all.jsp HTTP/1.1" 200 8484
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /room/new_css/accommodation.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /room/new_css/base.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /room/new_css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /js/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /js/roberto.bundle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /js/default-assets/active.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /image/%EC%A0%84%EC%B2%B4%EA%B0%9D%EC%8B%A4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:26:42 +0900] "GET /room/img/bg-img/18.jpg HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:29:09 +0900] "GET /login/login.jsp HTTP/1.1" 200 11506
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:29:09 +0900] "GET /login/img/bg-img/16.jpg HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [04/Nov/2022:20:29:28 +0900] "GET /join/join.jsp HTTP/1.1" 200 11757
